group_name;external_id;discipline;term;pair_kind;hours;department_name;education_form;faculty;direction;course;specialization;kind_of_sport
С2-08А-25;000012433;История физической культуры и спорта;Второй семестр;Лекции;6;Кафедра истории цивилизации, физической культуры, спорта и олимпийского образования;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Ушу
С2-08А-25;000012433;История физической культуры и спорта;Второй семестр;Практические занятия;26;Кафедра истории цивилизации, физической культуры, спорта и олимпийского образования;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Каратэдо
С2-08А-25;000012433;История физической культуры и спорта;Второй семестр;Практические занятия;26;Кафедра истории цивилизации, физической культуры, спорта и олимпийского образования;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Киокусинкай
С2-08А-25;000012433;История физической культуры и спорта;Второй семестр;Практические занятия;26;Кафедра истории цивилизации, физической культуры, спорта и олимпийского образования;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Ушу
С2-08А-25;000012433;Мини-футбол;Второй семестр;Лекции;2;Кафедра теории и методики футбола;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Каратэдо
С2-08А-25;000012433;Мини-футбол;Второй семестр;Лекции;2;Кафедра теории и методики футбола;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Киокусинкай
С2-08А-25;000012433;Мини-футбол;Второй семестр;Лекции;2;Кафедра теории и методики футбола;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Ушу
С2-08А-25;000012433;Мини-футбол;Второй семестр;Практические занятия;18;Кафедра теории и методики футбола;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Каратэдо
С2-08А-25;000012433;Мини-футбол;Второй семестр;Практические занятия;18;Кафедра теории и методики футбола;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Киокусинкай
С2-08А-25;000012433;Мини-футбол;Второй семестр;Практические занятия;18;Кафедра теории и методики футбола;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Ушу
С2-08А-25;000012433;Настольный теннис;Второй семестр;Лекции;2;Кафедра теории и методики тенниса, настольного тенниса и бадминтона;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Каратэдо
С2-08А-25;000012433;Настольный теннис;Второй семестр;Лекции;2;Кафедра теории и методики тенниса, настольного тенниса и бадминтона;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Киокусинкай
С2-08А-25;000012433;Настольный теннис;Второй семестр;Лекции;2;Кафедра теории и методики тенниса, настольного тенниса и бадминтона;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Ушу
С2-08А-25;000012433;Настольный теннис;Второй семестр;Практические занятия;18;Кафедра теории и методики тенниса, настольного тенниса и бадминтона;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Каратэдо
С2-08А-25;000012433;Настольный теннис;Второй семестр;Практические занятия;18;Кафедра теории и методики тенниса, настольного тенниса и бадминтона;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Киокусинкай
С2-08А-25;000012433;Настольный теннис;Второй семестр;Практические занятия;18;Кафедра теории и методики тенниса, настольного тенниса и бадминтона;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Ушу
С2-08А-25;000012433;Педагогика;Второй семестр;Лекции;10;Кафедра педагогики;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Каратэдо
С2-08А-25;000012433;Педагогика;Второй семестр;Лекции;10;Кафедра педагогики;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Киокусинкай
С2-08А-25;000012433;Педагогика;Второй семестр;Лекции;10;Кафедра педагогики;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Ушу
С2-08А-25;000012433;Педагогика;Второй семестр;Практические занятия;22;Кафедра педагогики;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Каратэдо
С2-08А-25;000012433;Педагогика;Второй семестр;Практические занятия;22;Кафедра педагогики;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Киокусинкай
С2-08А-25;000012433;Педагогика;Второй семестр;Практические занятия;22;Кафедра педагогики;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Ушу
С2-08А-25;000012433;Профессионально-спортивное совершенствование;Второй семестр;Практические занятия;36;Кафедра теории и методики восточных боевых искусств;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Каратэдо
С2-08А-25;000012433;Профессионально-спортивное совершенствование;Второй семестр;Практические занятия;36;Кафедра теории и методики восточных боевых искусств;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Киокусинкай
С2-08А-25;000012433;Профессионально-спортивное совершенствование;Второй семестр;Практические занятия;36;Кафедра теории и методики восточных боевых искусств;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Ушу
С2-08А-25;000012433;Скандинавская ходьба;Второй семестр;Лекции;2;Кафедра теории и методики лыжных видов спорта;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Каратэдо
С2-08А-25;000012433;Скандинавская ходьба;Второй семестр;Лекции;2;Кафедра теории и методики лыжных видов спорта;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Киокусинкай
С2-08А-25;000012433;Скандинавская ходьба;Второй семестр;Лекции;2;Кафедра теории и методики лыжных видов спорта;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Ушу
С2-08А-25;000012433;Скандинавская ходьба;Второй семестр;Практические занятия;18;Кафедра теории и методики лыжных видов спорта;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Каратэдо
С2-08А-25;000012433;Скандинавская ходьба;Второй семестр;Практические занятия;18;Кафедра теории и методики лыжных видов спорта;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Киокусинкай
С2-08А-25;000012433;Скандинавская ходьба;Второй семестр;Практические занятия;18;Кафедра теории и методики лыжных видов спорта;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Ушу
С2-08А-25;000012433;Социальная адаптация инвалидов и лиц с ограниченными возможностями здоровья;Второй семестр;Лекции;12;Кафедра теории и методики адаптивной физической культуры;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Каратэдо
С2-08А-25;000012433;Социальная адаптация инвалидов и лиц с ограниченными возможностями здоровья;Второй семестр;Лекции;12;Кафедра теории и методики адаптивной физической культуры;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Киокусинкай
С2-08А-25;000012433;Социальная адаптация инвалидов и лиц с ограниченными возможностями здоровья;Второй семестр;Лекции;12;Кафедра теории и методики адаптивной физической культуры;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Ушу
С2-08А-25;000012433;Социальная адаптация инвалидов и лиц с ограниченными возможностями здоровья;Второй семестр;Практические занятия;24;Кафедра теории и методики адаптивной физической культуры;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Каратэдо
С2-08А-25;000012433;Социальная адаптация инвалидов и лиц с ограниченными возможностями здоровья;Второй семестр;Практические занятия;24;Кафедра теории и методики адаптивной физической культуры;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Киокусинкай
С2-08А-25;000012433;Социальная адаптация инвалидов и лиц с ограниченными возможностями здоровья;Второй семестр;Практические занятия;24;Кафедра теории и методики адаптивной физической культуры;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Ушу
С2-08А-25;000012433;Спортивная йога;Второй семестр;Лекции;2;Кафедра теории и методики гимнастики;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Каратэдо
С2-08А-25;000012433;Спортивная йога;Второй семестр;Лекции;2;Кафедра теории и методики гимнастики;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Киокусинкай
С2-08А-25;000012433;Спортивная йога;Второй семестр;Лекции;2;Кафедра теории и методики гимнастики;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Ушу
С2-08А-25;000012433;Спортивная йога;Второй семестр;Практические занятия;18;Кафедра теории и методики гимнастики;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Каратэдо
С2-08А-25;000012433;Спортивная йога;Второй семестр;Практические занятия;18;Кафедра теории и методики гимнастики;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Киокусинкай
С2-08А-25;000012433;Спортивная йога;Второй семестр;Практические занятия;18;Кафедра теории и методики гимнастики;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Ушу
С2-08А-25;000012433;Теория и методика каратэдо, киокусинкай, ушу;Второй семестр;Лекции;10;Кафедра теории и методики восточных боевых искусств;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Каратэдо
С2-08А-25;000012433;Теория и методика каратэдо, киокусинкай, ушу;Второй семестр;Лекции;10;Кафедра теории и методики восточных боевых искусств;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Киокусинкай
С2-08А-25;000012433;Теория и методика каратэдо, киокусинкай, ушу;Второй семестр;Лекции;10;Кафедра теории и методики восточных боевых искусств;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Ушу
С2-08А-25;000012433;Теория и методика каратэдо, киокусинкай, ушу;Второй семестр;Практические занятия;100;Кафедра теории и методики восточных боевых искусств;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Каратэдо
С2-08А-25;000012433;Теория и методика каратэдо, киокусинкай, ушу;Второй семестр;Практические занятия;100;Кафедра теории и методики восточных боевых искусств;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Киокусинкай
С2-08А-25;000012433;Теория и методика каратэдо, киокусинкай, ушу;Второй семестр;Практические занятия;100;Кафедра теории и методики восточных боевых искусств;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Ушу
С2-08А-25;000012433;Тяжелоатлетические виды спорта;Второй семестр;Лекции;2;Кафедра теории и методики тяжелоатлетических видов спорта им. А.С. Медведева;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Каратэдо
С2-08А-25;000012433;Тяжелоатлетические виды спорта;Второй семестр;Лекции;2;Кафедра теории и методики тяжелоатлетических видов спорта им. А.С. Медведева;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Киокусинкай
С2-08А-25;000012433;Тяжелоатлетические виды спорта;Второй семестр;Лекции;2;Кафедра теории и методики тяжелоатлетических видов спорта им. А.С. Медведева;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Ушу
С2-08А-25;000012433;Тяжелоатлетические виды спорта;Второй семестр;Практические занятия;46;Кафедра теории и методики тяжелоатлетических видов спорта им. А.С. Медведева;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Каратэдо
С2-08А-25;000012433;Тяжелоатлетические виды спорта;Второй семестр;Практические занятия;46;Кафедра теории и методики тяжелоатлетических видов спорта им. А.С. Медведева;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Киокусинкай
С2-08А-25;000012433;Тяжелоатлетические виды спорта;Второй семестр;Практические занятия;46;Кафедра теории и методики тяжелоатлетических видов спорта им. А.С. Медведева;Очная;Тренерский факультет (2 отделение);Спорт;1;Спортивная подготовка по видам спорта «каратэдо», «киокусинкай», «ушу». Педагогическая деятельность в области физической культуры и спорта;Ушу
С3-12-24;000011719;Биохимия человека;Четвертый семестр;Лекции;12;Кафедра биохимии и биоэнергетики спорта им. Н.И. Волкова;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Биохимия человека;Четвертый семестр;Практические занятия;36;Кафедра биохимии и биоэнергетики спорта им. Н.И. Волкова;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Восточные боевые искусства;Четвертый семестр;Лекции;2;Кафедра теории и методики восточных боевых искусств;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Восточные боевые искусства;Четвертый семестр;Практические занятия;18;Кафедра теории и методики восточных боевых искусств;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Гребной спорт;Четвертый семестр;Лекции;2;Кафедра теории и методики гребного и парусного спорта им. А.Ф. Комарова;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Гребной спорт;Четвертый семестр;Практические занятия;18;Кафедра теории и методики гребного и парусного спорта им. А.Ф. Комарова;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Иностранный язык (профессиональный);Четвертый семестр;Практические занятия;32;Кафедра иностранных языков и лингвистики;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Компьютерный спорт;Четвертый семестр;Лекции;2;Кафедра теории и методики компьютерного спорта, шахмат и цифровых технологий;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Компьютерный спорт;Четвертый семестр;Практические занятия;18;Кафедра теории и методики компьютерного спорта, шахмат и цифровых технологий;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;"Методика преподавания предмета ""физическая культура"" в образовательных организациях";Четвертый семестр;Лекции;10;Кафедра теоретико-методических основ физической культуры и спорта;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;"Методика преподавания предмета ""физическая культура"" в образовательных организациях";Четвертый семестр;Практические занятия;34;Кафедра теоретико-методических основ физической культуры и спорта;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Методика реализации программ дополнительного образования в области физической культуры и спорта;Четвертый семестр;Лекции;10;Кафедра теории и методики легкой атлетики им. Н.Г. Озолина;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Методика реализации программ дополнительного образования в области физической культуры и спорта;Четвертый семестр;Практические занятия;34;Кафедра теории и методики легкой атлетики им. Н.Г. Озолина;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Плавание;Четвертый семестр;Лекции;4;Кафедра теории и методики водных видов спорта;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Плавание;Четвертый семестр;Практические занятия;60;Кафедра теории и методики водных видов спорта;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Пляжный волейбол;Четвертый семестр;Лекции;2;Кафедра теории и методики волейбола;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Пляжный волейбол;Четвертый семестр;Практические занятия;18;Кафедра теории и методики волейбола;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Подвижные игры в спорте и образовании;Четвертый семестр;Лекции;2;Кафедра режиссуры массовых спортивно-художественных представлений им. В.А. Губанова;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Подвижные игры в спорте и образовании;Четвертый семестр;Практические занятия;30;Кафедра режиссуры массовых спортивно-художественных представлений им. В.А. Губанова;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Профессионально-спортивное совершенствование;Четвертый семестр;Практические занятия;36;Кафедра теории и методики легкой атлетики им. Н.Г. Озолина;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Самооборона (самбо);Четвертый семестр;Лекции;2;Кафедра теории и методики единоборств;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
